"Date","Chennai","Delhi","Hyderabad","Kolkata","Mumbai"
2015-01-16,NA,249,52,105,64
2015-01-16,40,203,49,95,49
2015-01-16,42,132,48.4,80.6,49
2015-01-16,48,133,44.4,68,48.2
2015-01-16,56,113,47.1,69.3,41.5
2015-01-16,58,128,47.2,78.2,46.3
2015-01-16,66,167,42.8,87.3,48.6
2015-01-16,65,188,51.8,105,45.4
2015-01-16,62,220,65.1,155,49.3
2015-01-16,62,300,67.2,214.3,53.6
2015-01-16,68,332,76.5,278.7,61.1
2015-01-16,68,335,73.9,245.4,72.2
2015-01-16,63,328,78.5,256,74.8
2015-01-17,60,302,66.4,144.5,74
2015-01-17,NA,281,57.6,87.9,81.7
2015-01-17,68,231,69,80.1,68.4
2015-01-17,80,207,68.3,84.8,71.8
2015-01-17,93,197,63.3,79.1,71.1
2015-01-17,115,177,68.5,83.5,84.4
2015-01-17,103,173,95.4,112.4,97.2
2015-01-17,143,187,121.4,127.3,91.1
2015-01-17,148,172,169.9,141.8,101.7
2015-01-17,115,193,155.4,135.7,97.2
2015-01-17,68,195,61.5,119,76.5
2015-01-17,59,242,40.9,NA,48.3
2015-01-17,57,175,39.5,NA,52
2015-01-17,NA,160,43.3,95,53.2
2015-01-17,NA,113,43.8,55,62.4
2015-01-17,53,95,39.9,56.1,46.4
2015-01-17,46,104,39.3,59,54.8
2015-01-17,55,98,41.6,59.4,53
2015-01-17,49,236,48.3,110.5,51
2015-01-17,55,245,74.3,127.8,51.1
2015-01-17,NA,247,131.4,157,54.3
2015-01-17,58,282,134,120.1,74.8
2015-01-17,63,317,65,127.6,52
2015-01-17,59,414,66.2,149.2,99
2015-01-18,47,411,75.5,157.9,94.9
2015-01-18,49,406,79,155.9,57.8
2015-01-18,48,341,78,153.3,85
2015-01-18,58,306,78,160.4,157
2015-01-18,67,244,73,141.1,157
2015-01-18,94,229,73.4,142.9,108
2015-01-18,112,224,77.1,141,104.4
2015-01-18,133,225,86.8,142.2,69.9
2015-01-18,130,233,106.9,148.7,103.5
2015-01-18,118,213,84.9,137.9,147.6
2015-01-18,60,241,73.4,133.7,121.8
2015-01-18,128,191,53.3,121.9,96.3
2015-01-18,80,144,56.1,119,64.2
2015-01-18,57,152,51,117.9,64.2
2015-01-18,56,107,59,116.2,48.1
2015-01-18,53,96,58.8,128.6,50.9
2015-01-18,NA,90,57,115,60
2015-01-18,60,98,59,108.8,83
2015-01-18,65,156,61.7,124.5,83
2015-01-18,63,212,79.3,151.3,59
2015-01-18,65,248,81,164.2,59
2015-01-18,64,283,82.7,228,142
2015-01-18,65,296,89.5,219.5,141.8
2015-01-18,64,320,98.1,210.3,132.8
2015-01-19,65,347,84.1,219.2,83.8
2015-01-19,55,279,84.4,187.2,90
2015-01-19,53,235,79.2,166.2,78.4
2015-01-19,NA,210,72.1,170,65
2015-01-19,89,193,66,170.1,130
2015-01-19,96,170,73,173.7,130
2015-01-19,106,164,75.5,165.4,204
2015-01-19,NA,155,91.6,186,207.2
2015-01-19,NA,175,89,187,242
2015-01-19,87,198,98.6,187.1,220.8
2015-01-19,53,243,84.5,168.8,185.9
2015-01-19,52,293,70.6,199.2,147.5
2015-01-19,NA,258,55.1,220.6,127.8
2015-01-19,44,164,56,198,72.2
2015-01-19,46,136,56.5,199.1,61.1
2015-01-19,54,128,57.4,185.8,43.5
2015-01-19,55,98,54.9,162.6,43.2
2015-01-19,50,172,59.8,151.3,82.6
2015-01-19,49,316,65.6,166,48.4
2015-01-19,52,289,71,217,45
2015-01-19,NA,282,83,217,80.3
2015-01-19,47,238,94.2,233.1,77.7
2015-01-19,45,232,97.7,216.8,51.1
2015-01-19,47,239,88.7,210.6,88.3
2015-01-20,NA,226,94,197,50
2015-01-20,64,174,78.1,182.5,NA
2015-01-20,84,160,82.8,171.9,NA
2015-01-20,88,116,74.5,165,NA
2015-01-20,NA,126,71,164,NA
2015-01-20,98,167,93.3,154.9,108
2015-01-20,120,195,106.4,149.4,163
2015-01-20,142,225,109.1,164.5,144.5
2015-01-20,164,240,108.6,183.5,94.6
2015-01-20,38,243,97.9,200.5,169.7
2015-01-20,46,237,91.2,217.9,69.8
2015-01-20,41,265,84,213,55.1
2015-01-20,45,275,69.5,163,33.2
2015-01-20,47,277,59.8,162.4,26
2015-01-20,42,234,51.5,138.2,31.2
2015-01-20,50,200,47.7,106.8,23.4
2015-01-20,46,188,47.5,99.9,27.9
2015-01-20,42,190,57.7,97.9,37.1
2015-01-20,58,198,62.3,132.3,39.7
2015-01-20,56,255,64.9,142.3,47.5
2015-01-20,50,269,72.1,153.5,55.3
2015-01-20,48,219,77.8,175,77.7
2015-01-20,45,216,69.6,213.1,64.4
2015-01-20,43,204,66.1,215.9,87.6
2015-01-21,39,199,60.1,172,94.5
2015-01-21,36,193,60.4,170,99.9
2015-01-21,40,197,55.6,170.1,99.2
2015-01-21,33,204,53.3,172.9,97.3
2015-01-21,33,193,55,170.3,55.7
2015-01-21,40,203,55.8,183.2,62
2015-01-21,35,238,60.5,192.2,51.3
2015-01-21,44,208,57.9,275.3,57.1
2015-01-21,45,181,63.5,246.9,78.8
2015-01-21,40,197,58.4,242.8,75.8
2015-01-21,37,229,54,194.6,61.1
2015-01-21,38,230,54.5,179.7,59.1
2015-01-21,34,219,58.7,201.9,31.8
2015-01-21,33,242,57,156.7,30
2015-01-21,38,233,54.6,106.6,19.9
2015-01-21,41,212,53,91.5,25.4
2015-01-21,37,185,59,75.5,28.1
2015-01-21,38,174,59.2,95.8,28.3
2015-01-21,44,171,63,126.9,22
2015-01-21,54,189,77.6,202.1,33.9
2015-01-21,NA,204,81.3,245.4,44.3
2015-01-21,51,191,74.2,223,47.8
2015-01-21,74,185,62.9,303.2,56.5
2015-01-21,70,187,69.7,351.4,71.9
2015-01-22,NA,180,74.5,364.9,86.7
2015-01-22,67,198,68.9,356.3,59
2015-01-22,56,190,54.1,211.8,106.3
2015-01-22,61,177,48.3,203.6,101.7
2015-01-22,54,167,49,187.7,32.7
2015-01-22,58,174,42,174,43.2
2015-01-22,65,223,43.3,175.3,72.4
2015-01-22,79,186,52.6,227.1,46.5
2015-01-22,97,186,57.1,269,64.7
2015-01-22,102,200,57.7,264.2,85.9
2015-01-22,70,192,54.8,158.4,33.3
2015-01-22,52,185,47.4,133,24.8
2015-01-22,49,190,48.9,132.2,22
2015-01-22,34,168,41.9,139.4,11
2015-01-22,36,139,41,113.4,11.7
2015-01-22,36,106,40.9,89.8,16.9
2015-01-22,33,105,40.1,79.8,22.7
2015-01-22,37,109,41.9,71.6,28.8
2015-01-22,35,96,48.8,97.3,26.6
2015-01-22,32,91,58.2,188.1,21.3
2015-01-22,29,95,66,232.1,15.8
2015-01-22,24,98,66,313.6,22.9
2015-01-22,NA,77,66,377.9,22
2015-01-22,25,65,68.4,411.5,21.8
2015-01-23,27,57,62.9,354.1,28.2
2015-01-23,21,46,60.4,393.7,38.9
2015-01-23,23,49,45.3,301.7,19.4
2015-01-23,27,69,40.6,253.4,23.6
2015-01-23,31,65,46.3,304.3,19.6
2015-01-23,39,79,54.5,235,16.2
2015-01-23,76,84,57.3,193.4,19.1
2015-01-23,100,98,52.5,173.1,21
2015-01-23,NA,104,49,251.5,32
2015-01-23,27,114,55.3,191.6,29.9
2015-01-23,39,104,46.9,138.6,27.6
2015-01-23,30,90,40.6,123.4,33.1
2015-01-23,27,76,43.3,101.6,34
2015-01-23,20,101,38.6,122.5,33
2015-01-23,25,103,36.4,103.8,33
2015-01-23,29,76,39.1,97.3,76
2015-01-23,31,57,40.6,108.1,69.6
2015-01-23,35,52,45.5,115.2,38
2015-01-23,32,69,49.8,199.1,38
2015-01-23,0,108,55.9,200.4,38.4
2015-01-23,28,117,61.4,138.4,43.6
2015-01-23,21,127,56.3,113.2,49
2015-01-23,25,112,50.8,120,40.2
2015-01-23,26,85,43.8,119.9,58.9
2015-01-24,26,84,48.7,114.6,47.1
2015-01-24,34,88,46.3,99.6,40.8
2015-01-24,45,83,42.3,120.8,64.3
2015-01-24,NA,88,44,113.7,40
2015-01-24,44,87,37.1,141,36.5
2015-01-24,67,67,34.5,141.3,48.9
2015-01-24,93,70,39.7,153.4,41.3
2015-01-24,101,72,52.4,171.4,79.1
2015-01-24,90,79,67.8,225.8,58.8
2015-01-24,105,86,75.1,216.6,156.5
2015-01-24,88,98,48,161.2,6.6
2015-01-24,28,115,36.3,128.5,67.7
2015-01-24,102,132,42.7,109.6,72.1
2015-01-24,58,119,34.7,92.7,61.3
2015-01-24,64,118,39.1,78.8,46.6
2015-01-24,NA,108,40,69.2,43
2015-01-24,36,108,36.5,76.1,NA
2015-01-24,41,113,36,78.7,64
2015-01-24,34,115,46.1,104.6,63.9
2015-01-24,36,132,59.7,129,65.3
2015-01-24,27,142,59.3,208.8,94.1
2015-01-24,25,123,66.3,240.7,116.4
2015-01-24,31,125,56.3,269.6,122.9
2015-01-24,27,117,59,293.4,144
2015-01-25,26,123,62.9,309.7,153.1
2015-01-25,27,118,49.4,337.2,145
2015-01-25,28,108,51.3,305.3,153.4
2015-01-25,30,98,48.3,238.9,137.2
2015-01-25,44,81,56.3,273.2,142.2
2015-01-25,53,77,50.6,278.5,170.5
2015-01-25,69,88,42.5,179.4,166.3
2015-01-25,104,100,54,154.4,72.8
2015-01-25,119,133,67.7,128.4,79.7
2015-01-25,42,140,69.2,104.7,55.9
2015-01-25,16,157,49.3,90.8,55.6
2015-01-25,20,139,44.1,83.9,60.8
2015-01-25,20,149,37.1,77.8,57.4
2015-01-25,22,153,31.6,70.3,38.9
2015-01-25,NA,139,29,80.4,38
2015-01-25,27,125,29.5,97.3,22.5
2015-01-25,31,147,31.3,109.2,30.5
2015-01-25,30,171,32.9,115,36.3
2015-01-25,42,171,33.7,116.9,38.7
2015-01-25,NA,238,46.6,150.1,36
2015-01-25,46,200,56.6,153.6,38
2015-01-25,55,186,59.7,177.8,38.1
2015-01-25,48,167,57.6,206.9,46.2
2015-01-25,45,123,55.8,203,79.7
2015-01-26,41,127,61.1,201.8,88.3
2015-01-26,46,149,61,232.9,100.3
2015-01-26,49,141,55.7,263.8,93.1
2015-01-26,33,139,59.1,178.3,84.4
2015-01-26,38,173,52.9,226.2,77.7
2015-01-26,NA,184,52,152.7,74
2015-01-26,42,177,53.7,102,75.1
2015-01-26,NA,143,60,102.8,44.4
2015-01-26,125,129,59.9,96,55.5
2015-01-26,NA,124,63,94.4,33
2015-01-26,34,123,47.1,71,37.4
2015-01-26,36,125,34.9,71.2,40.2
2015-01-26,34,117,34.4,80.2,41.4
2015-01-26,34,106,36.9,86.3,35.3
2015-01-26,36,108,36.4,95.8,37.6
2015-01-26,44,131,37.8,87,35.8
2015-01-26,35,140,30.4,85.1,62.9
2015-01-26,38,154,33.9,87.3,78
2015-01-26,51,167,43.7,97.2,75.2
2015-01-26,44,188,46.9,106.7,48.5
2015-01-26,37,202,51.9,132.4,68.4
2015-01-26,32,216,51.5,145.4,41.2
2015-01-26,35,215,55.8,122.7,33.1
2015-01-26,37,196,60.2,110.7,25.3
2015-01-27,31,193,52,101.1,38
2015-01-27,37,184,34.1,144.9,28.9
2015-01-27,41,161,40.6,141,49.1
2015-01-27,23,160,37.5,141.5,62.2
2015-01-27,22,148,34.1,159.7,74.5
2015-01-27,61,142,36.3,185.3,80.5
2015-01-27,75,159,45.7,194.4,85
2015-01-27,95,203,54.9,168.3,76.2
2015-01-27,107,210,50.2,138.6,90.2
2015-01-27,107,230,64.3,122.6,87.6
2015-01-27,98,214,56.3,107.7,50.5
2015-01-27,26,144,36.3,98.6,69
2015-01-27,24,135,25.9,158.5,40.8
2015-01-27,24,124,30.9,97.7,52.2
2015-01-27,30,119,30,84.1,69
2015-01-27,NA,132,30.5,86.8,44.9
2015-01-27,39,127,34.7,118.4,48.4
2015-01-27,37,126,33.7,93.7,82.5
2015-01-27,42,135,39.7,84,53.5
2015-01-27,47,167,52.5,123.7,87.8
2015-01-27,49,149,60.8,229.8,45.3
2015-01-27,41,154,54.1,221,56.8
2015-01-27,38,160,60.9,220.3,45.5
2015-01-27,35,157,60.8,233.6,61.4
2015-01-28,38,155,64.5,259,63
2015-01-28,29,153,54.4,336.9,34.9
2015-01-28,NA,154,51,372.2,34
2015-01-28,37,150,47.6,339.2,39.6
2015-01-28,35,160,63,305.9,47.4
2015-01-28,37,144,73.2,296.6,93.9
2015-01-28,79,158,62.7,164.5,103.6
2015-01-28,108,146,55.3,146,113.3
2015-01-28,129,160,64.5,182.4,157.5
2015-01-28,NA,164,68,159.1,143
2015-01-28,38,154,51.5,123,119
2015-01-28,NA,159,53.1,86,95.5
2015-01-28,NA,141,53.3,85.6,48.6
2015-01-28,51,107,47.6,106,63
2015-01-28,58,83,41.3,68.8,86
2015-01-28,60,69,56,165.2,83.5
2015-01-28,53,63,46,56.8,64.3
2015-01-28,58,76,46.6,48.6,88.8
2015-01-28,58,111,51.3,71.8,54.7
2015-01-28,49,139,61.5,104.2,76.4
2015-01-28,40,179,70.7,149.7,48.9
2015-01-28,43,229,77,175.2,56.9
2015-01-28,44,222,81.8,145.5,45.1
2015-01-28,44,261,86.9,163.7,55.7
2015-01-29,45,303,78.2,152.3,105.1
2015-01-29,NA,261,66,162.8,59
2015-01-29,44,218,62.6,154.9,65.3
2015-01-29,57,180,66.8,149,90.3
2015-01-29,78,182,56.8,108.6,41.7
2015-01-29,70,188,62,94,48
2015-01-29,116,192,66.7,95.4,40
2015-01-29,119,210,95.6,111.2,41
2015-01-29,36,251,81.5,116.6,50.9
2015-01-29,37,302,75.9,100,58.7
2015-01-29,31,253,65.2,99.7,54.7
2015-01-29,25,124,59.5,83.4,51.3
2015-01-29,30,109,56.1,96.8,43.8
2015-01-29,24,57,55.8,91.4,42
2015-01-29,28,55,50.9,107.6,39.7
2015-01-29,32,50,50.8,92,32.5
2015-01-29,31,55,55.2,92.5,39.3
2015-01-29,21,64,59,103,NA
2015-01-29,31,83,61,97,46
2015-01-29,28,132,NA,95,117
2015-01-29,27,192,83,81,65
2015-01-29,23,206,78,87,87
2015-01-29,17,225,70,85,61
2015-01-29,NA,212,NA,93,NA
2015-01-30,20,218,91,114,106
2015-01-30,18,155,82,114,123
2015-01-30,21,173,86,106,NA
2015-01-30,20,230,92,117,92
2015-01-30,21,220,90,129,41
2015-01-30,19,196,88,119,NA
2015-01-30,23,185,116,100,34
2015-01-30,30,183,NA,99,51
2015-01-30,22,200,137,118,82
2015-01-30,14,223,81,93,48
2015-01-30,NA,199,91,101,78
2015-01-30,0,116,86,99,43
2015-01-30,0,68,71,97,41
2015-01-30,0,60,70,92,NA
2015-01-30,0,48,56,97,NA
2015-01-30,0,36,61,101,42
2015-01-30,0,47,NA,104,60
2015-01-30,2,50,80,111,68
2015-01-30,2,72,77,120,NA
2015-01-30,0,107,82,166,NA
2015-01-30,NA,102,NA,171,NA
2015-01-30,0,103,115,174,NA
2015-01-30,0,104,106,233,NA
2015-01-30,0,107,91,210,NA
2015-01-31,NA,115,94,144,NA
2015-01-31,0,121,137,124,NA
2015-01-31,0,124,118,131,NA
2015-01-31,1,115,117,122,NA
2015-01-31,3,106,109,114,NA
2015-01-31,0,104,96,129,NA
2015-01-31,0,122,106,141,NA
2015-01-31,0,182,109,160,NA
2015-01-31,0,165,100,143,NA
2015-01-31,NA,141,93,133,NA
2015-01-31,0,132,76,111,NA
2015-01-31,0,100,76,100,NA
2015-01-31,0,68,70,91,NA
2015-01-31,0,55,67,85,NA
2015-01-31,2,47,58,86,NA
2015-01-31,1,56,73,94,NA
2015-01-31,2,63,81,88,NA
2015-01-31,2,71,98,112,NA
2015-01-31,0,222,NA,108,NA
2015-01-31,0,182,101,107,NA
2015-01-31,0,349,124,133,NA
2015-01-31,0,365,95,136,NA
2015-01-31,0,257,87,128,NA
2015-01-31,0,383,102,112,NA
2015-02-01,0,318,99,122,NA
2015-02-01,0,317,103,126,NA
2015-02-01,NA,335,92,112,NA
2015-02-01,0,386,94,112,NA
2015-02-01,1,366,71,114,203
2015-02-01,1,360,78,128,193
2015-02-01,0,351,92,143,207
2015-02-01,0,367,113,141,205
2015-02-01,0,402,121,117,189
2015-02-01,0,292,104,102,131
2015-02-01,0,149,87,100,77
2015-02-01,0,84,74,84,NA
2015-02-01,0,63,60,72,63
2015-02-01,0,54,59,60,26
2015-02-01,0,49,NA,77,23
2015-02-01,0,56,60,70,37
2015-02-01,0,90,52,73,NA
2015-02-01,2,103,56,80,34
2015-02-01,1,130,54,110,42
2015-02-01,0,146,72,138,63
2015-02-01,1,184,71,156,79
2015-02-01,0,259,61,146,79
2015-02-01,0,272,62,122,85
2015-02-01,0,262,76,129,NA
2015-02-02,0,249,64,122,106
2015-02-02,0,240,59,141,NA
2015-02-02,0,210,70,128,98
2015-02-02,0,201,61,109,35
2015-02-02,1,196,62,136,NA
2015-02-02,1,172,75,235,75
2015-02-02,0,193,73,234,47
2015-02-02,0,224,79,244,NA
2015-02-02,0,243,76,210,154
2015-02-02,0,238,66,184,61
2015-02-02,0,200,72,136,89
2015-02-02,NA,184,NA,150,NA
2015-02-02,NA,160,61,119,45
2015-02-02,NA,145,53,122,59
2015-02-02,49,132,46,107,NA
2015-02-02,50,NA,50,95,NA
2015-02-02,50,132,52,94,34
2015-02-02,51,156,57,110,36
2015-02-02,57,169,56,127,37
2015-02-02,NA,180,79,185,39
2015-02-02,48,185,85,254,51
2015-02-02,45,149,86,303,82
2015-02-02,39,162,79,338,51
2015-02-02,39,143,64,335,107
2015-02-03,41,149,72,277,154
2015-02-03,34,147,61,216,174
2015-02-03,28,153,60,203,181
2015-02-03,40,160,65,220,191
2015-02-03,35,151,69,272,53
2015-02-03,33,144,71,381,41
2015-02-03,NA,143,NA,394,NA
2015-02-03,35,152,74,198,61
2015-02-03,38,155,81,140,NA
2015-02-03,33,171,77,123,72
2015-02-03,44,162,71,106,74
2015-02-03,NA,152,68,83,49
2015-02-03,33,157,64,66,NA
2015-02-03,35,147,60,71,45
2015-02-03,34,166,52,81,NA
2015-02-03,44,120,58,76,56
2015-02-03,47,113,57,84,70
2015-02-03,42,116,58,102,67
2015-02-03,40,123,65,133,53
2015-02-03,44,155,76,170,73
2015-02-03,37,170,69,242,134
2015-02-03,47,187,68,315,157
2015-02-03,41,153,71,378,216
2015-02-03,36,145,77,320,101
2015-02-04,39,126,103,334,146
2015-02-04,35,111,120,301,232
2015-02-04,38,94,126,301,117
2015-02-04,32,96,123,278,135
2015-02-04,56,111,87,489,174
2015-02-04,61,103,129,299,70
2015-02-04,72,117,103,322,93
2015-02-04,86,111,105,266,153
2015-02-04,97,118,135,303,80
2015-02-04,NA,116,109,188,80
2015-02-04,76,135,102,120,127
2015-02-04,34,116,77,122,48
2015-02-04,NA,168,NA,108,NA
2015-02-04,28,126,43,104,NA
2015-02-04,37,104,37,89,42
2015-02-04,35,95,33,80,NA
2015-02-04,38,83,31,77,NA
2015-02-04,41,94,32,99,76
2015-02-04,45,103,51,134,50
2015-02-04,57,100,73,171,95
2015-02-04,40,143,83,200,91
2015-02-04,41,134,74,216,85
2015-02-04,42,130,86,171,161
2015-02-04,38,107,123,168,226
2015-02-05,52,108,117,140,209
2015-02-05,38,132,137,136,261
2015-02-05,67,119,120,158,205
2015-02-05,72,103,129,178,104
2015-02-05,111,95,NA,187,99
2015-02-05,103,92,121,138,141
2015-02-05,121,92,132,215,66
2015-02-05,128,118,211,164,76
2015-02-05,85,131,160,117,89
2015-02-05,80,138,66,81,83
2015-02-05,46,113,48,71,47
2015-02-05,42,89,53,73,24
2015-02-05,42,88,42,86,20
2015-02-05,NA,51,NA,86,NA
2015-02-05,67,46,39,88,NA
2015-02-05,0,35,30,98,NA
2015-02-05,29,29,28,88,36
2015-02-05,42,36,30,109,NA
2015-02-05,40,50,40,127,92
2015-02-05,NA,77,53,132,111
2015-02-05,38,130,60,160,72
2015-02-05,41,137,60,193,114
2015-02-05,35,160,60,199,69
2015-02-05,32,171,63,217,82
2015-02-06,31,196,61,203,79
2015-02-06,28,216,61,129,105
2015-02-06,28,241,NA,80,91
2015-02-06,48,279,81,73,144
2015-02-06,54,272,96,81,155
2015-02-06,110,238,105,92,78
2015-02-06,67,258,98,94,102
2015-02-06,NA,255,123,99,95
2015-02-06,72,280,104,102,98
2015-02-06,NA,180,48,98,92
2015-02-06,45,154,41,115,90
2015-02-06,28,91,22,102,76
2015-02-06,31,59,24,97,29
2015-02-06,29,48,25,93,NA
2015-02-06,35,65,20,98,NA
2015-02-06,49,75,26,100,NA
2015-02-06,NA,62,NA,105,NA
2015-02-06,NA,68,27,121,43
2015-02-06,41,71,40,124,92
2015-02-06,38,109,63,136,54
2015-02-06,36,127,61,155,56
2015-02-06,30,159,69,153,70
2015-02-06,30,174,NA,169,113
2015-02-06,24,211,55,143,149
2015-02-07,19,230,50,117,175
2015-02-07,18,238,37,114,176
2015-02-07,20,241,38,109,72
2015-02-07,25,202,33,111,69
2015-02-07,27,217,39,96,94
2015-02-07,76,224,44,133,49
2015-02-07,100,177,61,242,55
2015-02-07,102,207,88,190,72
2015-02-07,88,235,NA,262,66
2015-02-07,42,203,47,129,69
2015-02-07,29,168,33,6,38
2015-02-07,91,121,39,8,46
2015-02-07,58,103,24,77,NA
2015-02-07,52,100,26,67,42
2015-02-07,33,98,27,68,75
2015-02-07,34,62,30,67,86
2015-02-07,38,59,36,65,33
2015-02-07,41,49,41,84,63
2015-02-07,47,68,39,99,NA
2015-02-07,42,92,48,139,72
2015-02-07,30,147,55,205,61
2015-02-07,75,235,59,247,72
2015-02-07,38,194,56,318,109
2015-02-07,27,198,48,345,138
2015-02-08,28,177,45,336,160
2015-02-08,30,165,NA,267,68
2015-02-08,34,150,50,237,88
2015-02-08,30,140,56,232,38
2015-02-08,56,137,59,228,NA
2015-02-08,76,133,65,196,45
2015-02-08,92,150,73,207,72
2015-02-08,129,147,75,179,43
2015-02-08,160,141,85,174,68
2015-02-08,48,187,81,121,60
2015-02-08,38,237,64,98,49
2015-02-08,41,189,55,98,52
2015-02-08,38,101,53,88,31
2015-02-08,39,98,48,84,NA
2015-02-08,43,68,NA,73,46
2015-02-08,45,51,40,73,30
2015-02-08,46,53,48,75,70
2015-02-08,49,61,52,96,80
2015-02-08,52,79,56,110,50
2015-02-08,48,93,NA,151,66
2015-02-08,49,145,55,196,42
2015-02-08,37,186,60,161,57
2015-02-08,37,197,56,141,70
2015-02-08,32,197,50,128,86
2015-02-09,32,150,42,156,123
2015-02-09,34,127,42,167,144
2015-02-09,31,85,45,162,147
2015-02-09,31,78,40,138,135
2015-02-09,30,85,47,142,97
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,32,86,42,122,NA
2015-02-09,NA,62,NA,96,NA
2015-02-09,27,37,38,84,65
2015-02-09,27,25,38,89,69
2015-02-09,35,27,39,97,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,NA,NA,NA,NA,NA
2015-02-09,36,43,48,130,51
2015-02-09,37,51,60,169,54
2015-02-09,34,69,60,210,43
2015-02-09,33,99,59,232,57
2015-02-09,24,100,45,254,96
2015-02-09,20,98,42,252,118
2015-02-10,20,88,40,256,150
2015-02-10,27,87,48,272,89
2015-02-10,20,93,50,262,94
2015-02-10,17,139,43,259,74
2015-02-10,26,197,NA,291,85
2015-02-10,58,261,47,231,89
2015-02-10,52,255,NA,224,101
2015-02-10,95,187,57,136,90
2015-02-10,119,186,48,137,92
2015-02-10,141,161,41,82,NA
2015-02-10,141,132,NA,90,82
2015-02-10,22,75,53,89,NA
2015-02-10,29,77,47,94,60
2015-02-10,31,50,NA,82,NA
2015-02-10,NA,38,NA,75,NA
2015-02-10,NA,32,NA,82,NA
2015-02-10,27,37,48,84,NA
2015-02-10,18,35,50,101,82
2015-02-10,23,52,50,158,51
2015-02-10,35,77,65,165,67
2015-02-10,38,122,66,177,45
2015-02-10,24,127,63,250,59
2015-02-10,35,141,71,281,76
2015-02-10,33,164,63,245,118
2015-02-11,35,166,53,227,143
2015-02-11,47,152,47,196,144
2015-02-11,58,165,45,130,151
2015-02-11,65,140,52,129,161
2015-02-11,73,134,48,115,197
2015-02-11,99,134,55,110,170
2015-02-11,110,140,57,113,90
2015-02-11,131,192,64,113,103
2015-02-11,93,233,61,94,NA
2015-02-11,99,205,NA,74,NA
2015-02-11,67,166,46,69,78
2015-02-11,38,155,54,76,88
2015-02-11,NA,154,52,74,68
2015-02-11,NA,140,58,73,NA
2015-02-11,NA,120,59,63,57
2015-02-11,NA,106,46,59,48
2015-02-11,NA,96,47,68,58
2015-02-11,NA,93,57,101,71
2015-02-11,41,97,65,97,50
2015-02-11,41,112,89,145,66
2015-02-11,NA,128,78,243,52
2015-02-11,39,154,91,237,62
2015-02-11,43,161,94,268,112
2015-02-11,42,179,100,335,73
2015-02-12,34,208,134,308,68
2015-02-12,34,199,116,280,65
2015-02-12,26,203,94,271,74
2015-02-12,22,218,124,310,94
2015-02-12,30,206,59,196,80
2015-02-12,28,211,75,195,63
2015-02-12,85,210,95,297,43
2015-02-12,92,201,86,257,89
2015-02-12,138,317,95,137,NA
2015-02-12,75,318,78,68,152
2015-02-12,22,165,58,54,NA
2015-02-12,25,117,53,61,NA
2015-02-12,26,97,32,66,NA
2015-02-12,25,87,33,95,69
2015-02-12,27,71,25,96,53
2015-02-12,33,83,27,91,71
2015-02-12,32,94,37,87,76
2015-02-12,50,89,37,90,76
2015-02-12,50,101,39,120,79
2015-02-12,57,143,52,148,NA
2015-02-12,48,175,51,171,67
2015-02-12,49,152,54,175,76
2015-02-12,40,175,46,120,78
2015-02-12,36,152,59,108,97
2015-02-13,35,148,55,111,115
2015-02-13,38,152,61,108,94
2015-02-13,40,162,80,97,102
2015-02-13,42,142,84,103,115
2015-02-13,50,167,90,156,141
2015-02-13,75,284,90,180,168
2015-02-13,101,227,93,208,184
2015-02-13,127,189,119,202,164
2015-02-13,115,120,109,136,143
2015-02-13,77,79,73,182,NA
2015-02-13,76,69,NA,144,NA
2015-02-13,37,62,44,118,132
2015-02-13,41,56,36,101,102
2015-02-13,38,53,NA,84,NA
2015-02-13,27,38,33,80,61
2015-02-13,30,32,39,74,NA
2015-02-13,32,29,32,75,NA
2015-02-13,34,39,43,82,57
2015-02-13,33,62,57,124,70
2015-02-13,36,123,76,131,95
2015-02-13,34,140,77,134,NA
2015-02-13,35,177,69,140,116
2015-02-13,37,162,84,159,111
2015-02-13,30,173,87,137,115
2015-02-14,29,135,70,184,63
2015-02-14,37,140,68,189,59
2015-02-14,59,128,62,223,73
2015-02-14,72,131,63,158,80
2015-02-14,63,166,54,145,89
2015-02-14,65,189,66,131,84
2015-02-14,76,202,64,138,69
2015-02-14,79,222,101,141,104
2015-02-14,69,234,121,94,193
2015-02-14,NA,192,NA,84,NA
2015-02-14,45,122,70,90,134
2015-02-14,NA,54,60,96,104
2015-02-14,23,51,54,87,122
2015-02-14,24,54,53,88,114
2015-02-14,16,65,42,86,57
2015-02-14,18,50,44,90,60
2015-02-14,19,66,48,89,56
2015-02-14,23,85,51,101,64
2015-02-14,27,99,59,120,66
2015-02-14,20,135,85,116,83
2015-02-14,23,163,91,90,85
2015-02-14,22,196,64,84,93
2015-02-14,22,193,64,69,101
2015-02-14,27,219,92,80,119
2015-02-15,16,218,98,60,130
2015-02-15,56,230,127,75,126
2015-02-15,50,248,112,66,127
2015-02-15,44,241,119,70,86
2015-02-15,42,244,127,81,85
2015-02-15,54,244,137,83,111
2015-02-15,55,250,138,87,101
2015-02-15,50,279,175,102,144
2015-02-15,34,299,206,96,154
